name,type,pos,poss,pose,size,stru,ori,division,weld
 =30137/131291,SCTN,X 84304mm Y -467mm Z 37640mm,X 84304mm Y -467mm Z 37640mm,X 84530mm Y -467mm Z 37640mm,ANG_100x100x13,=30137/131250,   0.000   0.000  -1.000,SUPP,
 =30137/131307,SCTN,X 84300mm Y 857mm Z 37440mm,X 84300mm Y 857mm Z 37440mm,X 84300mm Y 857mm Z 35604mm,TUBE_165.2x7.1,=30137/131250,  -1.000   0.000   0.000,SUPP,
 =30137/131325,SCTN,X 84300mm Y 857mm Z 35604mm,X 84300mm Y 857mm Z 35604mm,X 84300mm Y 857mm Z 35302mm,TUBE_165.2x4.9,=30137/131250,  -1.000   0.000   0.000,SUPP,start
 =30137/131404,SCTN,X 84255mm Y -370mm Z 38170mm,X 84255mm Y -370mm Z 38170mm,X 84255mm Y 370mm Z 38170mm,ANG_90x90x10,=30137/131250,   0.000   0.000   1.000,SUPP,
 =30137/131407,SCTN,X 84255mm Y -266mm Z 38160mm,X 84255mm Y -266mm Z 38160mm,X 84255mm Y -266mm Z 37640mm,ANG_90x90x10,=30137/131250,   1.000   0.000   0.000,SUPP,
 =30137/131408,SCTN,X 84255mm Y 266mm Z 38160mm,X 84255mm Y 266mm Z 38160mm,X 84255mm Y 266mm Z 37640mm,ANG_90x90x10,=30137/131250,   0.000   1.000   0.000,SUPP,
 =30137/132134,SCTN,X 80050mm Y 5345mm Z 37540mm,X 80050mm Y 5345mm Z 37540mm,X 80280mm Y 5345mm Z 37540mm,BEAM_200x200x8x12,=30137/131715,   0.000   1.000   0.000,SUPP,
 =30137/131717,SCTN,X 80050mm Y 6855mm Z 37047mm,X 80050mm Y 6855mm Z 37047mm,X 80050mm Y 6855mm Z 37440mm,ANG_100x100x13,=30137/131715,   0.000   1.000   0.000,SUPP,
 =30137/131720,SCTN,X 80050mm Y 6540mm Z 37147mm,X 80050mm Y 6540mm Z 37147mm,X 80050mm Y 6855mm Z 37147mm,ANG_100x100x13,=30137/131715,   0.000   0.000  -1.000,SUPP,
 =30137/131722,SCTN,X 80050mm Y 10485mm Z 37540mm,X 80050mm Y 10485mm Z 37540mm,X 80050mm Y 4920mm Z 37540mm,BEAM_200x200x8x12,=30137/131715,   1.000   0.000   0.000,SUPP,
 =30137/131747,SCTN,X 80046mm Y 10485mm Z 37640mm,X 80046mm Y 10485mm Z 37640mm,X 79820mm Y 10485mm Z 37640mm,ANG_100x100x13,=30137/131715,   0.000   0.000  -1.000,SUPP,
 =30137/131749,SCTN,X 80046mm Y 9805mm Z 37640mm,X 80046mm Y 9805mm Z 37640mm,X 79820mm Y 9805mm Z 37640mm,ANG_100x100x13,=30137/131715,   0.000   1.000   0.000,SUPP,
 =30137/131765,SCTN,X 80046mm Y 8765mm Z 37640mm,X 80046mm Y 8765mm Z 37640mm,X 79820mm Y 8765mm Z 37640mm,ANG_100x100x13,=30137/131715,   0.000   1.000   0.000,SUPP,
 =30137/131774,SCTN,X 80280mm Y 10485mm Z 37640mm,X 80280mm Y 10485mm Z 37640mm,X 80054mm Y 10485mm Z 37640mm,ANG_100x100x13,=30137/131715,   0.000   0.000  -1.000,SUPP,
 =30137/131776,SCTN,X 80280mm Y 9805mm Z 37640mm,X 80280mm Y 9805mm Z 37640mm,X 80054mm Y 9805mm Z 37640mm,ANG_100x100x13,=30137/131715,   0.000   1.000   0.000,SUPP,
 =30137/131792,SCTN,X 80280mm Y 8810mm Z 37640mm,X 80280mm Y 8810mm Z 37640mm,X 80054mm Y 8810mm Z 37640mm,ANG_100x100x13,=30137/131715,   0.000   1.000   0.000,SUPP,
 =30137/131801,SCTN,X 80280mm Y 7090mm Z 37640mm,X 80280mm Y 7090mm Z 37640mm,X 80054mm Y 7090mm Z 37640mm,ANG_100x100x13,=30137/131715,   0.000   1.000   0.000,SUPP,
 =30137/131816,SCTN,X 80050mm Y 10200mm Z 35580mm,X 80050mm Y 10200mm Z 35580mm,X 80050mm Y 8898mm Z 37440mm,TUBE_165.2x7.1,=30137/131715,   0.000  -0.819  -0.574,SUPP,
 =30137/131818,SCTN,X 80050mm Y 10200mm Z 37440mm,X 80050mm Y 10200mm Z 37440mm,X 80050mm Y 10200mm Z 35405mm,TUBE_165.2x7.1,=30137/131715,  -1.000   0.000   0.000,SUPP,
 =30137/131820,SCTN,X 80050mm Y 6245mm Z 35880mm,X 80050mm Y 6245mm Z 35880mm,X 80050mm Y 7337mm Z 37440mm,TUBE_165.2x7.1,=30137/131715,   0.000   0.819  -0.574,SUPP,
 =30137/131822,SCTN,X 80050mm Y 6245mm Z 37440mm,X 80050mm Y 6245mm Z 37440mm,X 80050mm Y 6245mm Z 35488mm,TUBE_165.2x7.1,=30137/131715,  -1.000   0.000   0.000,SUPP,
 =30137/131961,SCTN,X 80050mm Y 10200mm Z 35405mm,X 80050mm Y 10200mm Z 35405mm,X 80050mm Y 10200mm Z 35302mm,TUBE_165.2x4.9,=30137/131715,  -1.000   0.000   0.000,SUPP,start
 =30137/131962,SCTN,X 80050mm Y 6245mm Z 35488mm,X 80050mm Y 6245mm Z 35488mm,X 80050mm Y 6245mm Z 35302mm,TUBE_165.2x4.9,=30137/131715,  -1.000   0.000   0.000,SUPP,start
 =30137/132031,SCTN,X 80050mm Y 5760mm Z 38360mm,X 80050mm Y 5760mm Z 38360mm,X 80050mm Y 6730mm Z 38360mm,BEAM_125x125x6.5x9,=30137/131715,  -1.000   0.000   0.000,SUPP,
 =30137/132034,SCTN,X 80050mm Y 5852mm Z 38283mm,X 80050mm Y 5852mm Z 38283mm,X 80050mm Y 5852mm Z 37640mm,BEAM_125x125x6.5x9,=30137/131715,   1.000   0.000   0.000,SUPP,
 =30137/132035,SCTN,X 80050mm Y 6638mm Z 38283mm,X 80050mm Y 6638mm Z 38283mm,X 80050mm Y 6638mm Z 37640mm,BEAM_125x125x6.5x9,=30137/131715,  -1.000   0.000   0.000,SUPP,
 =30137/132159,SCTN,X 80050mm Y 1145mm Z 37540mm,X 80050mm Y 1145mm Z 37540mm,X 80280mm Y 1145mm Z 37540mm,BEAM_200x200x8x12,=30137/132107,   0.000   1.000   0.000,SUPP,
 =30137/132191,SCTN,X 79774mm Y 3154mm Z 37640mm,X 79774mm Y 3154mm Z 37640mm,X 80046mm Y 3154mm Z 37640mm,ANG_40x40x5,=30137/132107,   0.000  -1.000   0.000,SUPP,
 =30137/132195,SCTN,X 79820mm Y 3225mm Z 35740mm,X 79820mm Y 3225mm Z 35740mm,X 80050mm Y 3225mm Z 35740mm,ANG_40x40x5,=30137/132107,   0.000  -1.000   0.000,SUPP,
 =21945/495970,SCTN,X 79820mm Y 3225mm Z 36740mm,X 79820mm Y 3225mm Z 36740mm,X 80050mm Y 3225mm Z 36740mm,ANG_40x40x5,=30137/132107,   0.000  -1.000   0.000,SUPP,
 =30137/132203,SCTN,X 79820mm Y 3225mm Z 35740mm,X 79820mm Y 3225mm Z 35740mm,X 79820mm Y 3130mm Z 35740mm,ANG_40x40x5,=30137/132107,   0.000   0.000  -1.000,SUPP,
 =21945/495974,SCTN,X 79820mm Y 3225mm Z 36740mm,X 79820mm Y 3225mm Z 36740mm,X 79820mm Y 3130mm Z 36740mm,ANG_40x40x5,=30137/132107,   0.000   0.000  -1.000,SUPP,
 =30137/132205,SCTN,X 79867mm Y 2635mm Z 37560mm,X 79867mm Y 2635mm Z 37560mm,X 80046mm Y 2635mm Z 37560mm,ANG_65x65x6,=30137/132107,   0.000   0.000  -1.000,SUPP,
 =30137/132405,SCTN,X 79809mm Y 1874mm Z 37560mm,X 79809mm Y 1874mm Z 37560mm,X 80046mm Y 1874mm Z 37560mm,ANG_65x65x6,=30137/132107,   0.000   0.000  -1.000,SUPP,
 =30137/132208,SCTN,X 80050mm Y 857mm Z 35795mm,X 80050mm Y 857mm Z 35795mm,X 80050mm Y -93mm Z 37440mm,TUBE_165.2x7.1,=30137/132107,   0.000  -0.866  -0.500,SUPP,
 =30137/132210,SCTN,X 80050mm Y 4900mm Z 37540mm,X 80050mm Y 4900mm Z 37540mm,X 80050mm Y -687mm Z 37540mm,BEAM_200x200x8x12,=30137/132107,   1.000   0.000   0.000,SUPP,
 =30137/132245,SCTN,X 79759mm Y 3030mm Z 38022mm,X 79759mm Y 3030mm Z 38022mm,X 80025mm Y 3030mm Z 38022mm,ANG_50x50x6,=30137/132107,   0.000   0.000  -1.000,SUPP,
 =30137/132247,SCTN,X 80025mm Y 3030mm Z 38022mm,X 80025mm Y 3030mm Z 38022mm,X 80025mm Y 3030mm Z 37640mm,ANG_50x50x6,=30137/132107,  -1.000   0.000   0.000,SUPP,
 =21945/495989,SCTN,X 79809mm Y 3030mm Z 37972mm,X 79809mm Y 3030mm Z 37972mm,X 79975mm Y 3030mm Z 37685mm,ANG_50x50x6,=30137/132107,   0.000   1.000   0.000,SUPP,
 =30137/132250,SCTN,X 80050mm Y 857mm Z 37440mm,X 80050mm Y 857mm Z 37440mm,X 80050mm Y 857mm Z 35604mm,TUBE_165.2x7.1,=30137/132107,  -1.000   0.000   0.000,SUPP,
 =30137/132252,SCTN,X 80050mm Y 3225mm Z 37440mm,X 80050mm Y 3225mm Z 37440mm,X 80050mm Y 3225mm Z 35553mm,TUBE_165.2x7.1,=30137/132107,  -1.000   0.000   0.000,SUPP,
 =30137/132302,SCTN,X 80280mm Y -467mm Z 37640mm,X 80280mm Y -467mm Z 37640mm,X 80054mm Y -467mm Z 37640mm,ANG_100x100x13,=30137/132107,   0.000   1.000   0.000,SUPP,
 =30137/132304,SCTN,X 79820mm Y -467mm Z 37640mm,X 79820mm Y -467mm Z 37640mm,X 80046mm Y -467mm Z 37640mm,ANG_100x100x13,=30137/132107,   0.000   0.000  -1.000,SUPP,
 =30137/132320,SCTN,X 80050mm Y 3225mm Z 35553mm,X 80050mm Y 3225mm Z 35553mm,X 80050mm Y 3225mm Z 35302mm,TUBE_165.2x4.9,=30137/132107,  -1.000   0.000   0.000,SUPP,start
 =30137/132321,SCTN,X 80050mm Y 857mm Z 35604mm,X 80050mm Y 857mm Z 35604mm,X 80050mm Y 857mm Z 35302mm,TUBE_165.2x4.9,=30137/132107,  -1.000   0.000   0.000,SUPP,start
 =30137/132354,SCTN,X 80005mm Y -370mm Z 38170mm,X 80005mm Y -370mm Z 38170mm,X 80005mm Y 370mm Z 38170mm,ANG_90x90x10,=30137/132107,   0.000   0.000   1.000,SUPP,
 =30137/132361,SCTN,X 80005mm Y -266mm Z 38160mm,X 80005mm Y -266mm Z 38160mm,X 80005mm Y -266mm Z 37640mm,ANG_90x90x10,=30137/132107,   1.000   0.000   0.000,SUPP,
 =30137/132364,SCTN,X 80005mm Y 266mm Z 38160mm,X 80005mm Y 266mm Z 38160mm,X 80005mm Y 266mm Z 37640mm,ANG_90x90x10,=30137/132107,   0.000   1.000   0.000,SUPP,
 =21945/495998,SCTN,X 93835mm Y 3225mm Z 37047mm,X 93835mm Y 3225mm Z 37047mm,X 93835mm Y 3225mm Z 37440mm,ANG_100x100x13,=21945/495996,   0.000   1.000   0.000,SUPP,
 =21945/496001,SCTN,X 92300mm Y 3225mm Z 37089mm,X 92300mm Y 3225mm Z 37089mm,X 92300mm Y 3225mm Z 37440mm,ANG_65x65x6,=21945/495996,   0.000   1.000   0.000,SUPP,
 =21945/496002,SCTN,X 92300mm Y 2945mm Z 37154mm,X 92300mm Y 2945mm Z 37154mm,X 92300mm Y 3225mm Z 37154mm,ANG_65x65x6,=21945/495996,   0.000   0.000  -1.000,SUPP,
 =21945/496004,SCTN,X 92550mm Y 3221mm Z 37640mm,X 92550mm Y 3221mm Z 37640mm,X 92550mm Y 2795mm Z 37640mm,ANG_100x100x13,=21945/495996,   0.000   0.000  -1.000,SUPP,
 =21945/496006,SCTN,X 93180mm Y 3221mm Z 37640mm,X 93180mm Y 3221mm Z 37640mm,X 93180mm Y 2808mm Z 37640mm,ANG_100x100x13,=21945/495996,  -1.000   0.000   0.000,SUPP,
 =21945/496008,SCTN,X 92550mm Y 2795mm Z 37640mm,X 92550mm Y 2795mm Z 37640mm,X 93180mm Y 2795mm Z 37640mm,ANG_100x100x13,=21945/495996,   0.000   0.000  -1.000,SUPP,
 =21945/496009,SCTN,X 92050mm Y 3225mm Z 37540mm,X 92050mm Y 3225mm Z 37540mm,X 94940mm Y 3225mm Z 37540mm,BEAM_200x200x8x12,=21945/495996,   0.000   1.000   0.000,SUPP,
 =21945/496019,SCTN,X 92800mm Y 3225mm Z 37540mm,X 92800mm Y 3225mm Z 37540mm,X 92800mm Y 4035mm Z 37540mm,BEAM_200x200x8x12,=21945/495996,  -1.000   0.000   0.000,SUPP,
 =21945/496037,SCTN,X 94230mm Y 3225mm Z 37147mm,X 94230mm Y 3225mm Z 37147mm,X 93835mm Y 3225mm Z 37147mm,ANG_100x100x13,=21945/495996,   0.000   1.000   0.000,SUPP,
 =21945/496039,SCTN,X 94660mm Y 3225mm Z 37440mm,X 94660mm Y 3225mm Z 37440mm,X 94660mm Y 3225mm Z 35553mm,TUBE_165.2x7.1,=21945/495996,  -1.000   0.000   0.000,SUPP,
 =21945/496057,SCTN,X 94660mm Y 3225mm Z 35553mm,X 94660mm Y 3225mm Z 35553mm,X 94660mm Y 3225mm Z 35302mm,TUBE_165.2x4.9,=21945/495996,  -1.000   0.000   0.000,SUPP,start
 =21945/496131,SCTN,X 94534mm Y 3180mm Z 38501mm,X 94534mm Y 3180mm Z 38501mm,X 93406mm Y 3180mm Z 38501mm,ANG_90x90x10,=21945/495996,   0.000   0.000   1.000,SUPP,
 =21945/496134,SCTN,X 94430mm Y 3180mm Z 38491mm,X 94430mm Y 3180mm Z 38491mm,X 94430mm Y 3180mm Z 37640mm,ANG_90x90x10,=21945/495996,   0.000   1.000   0.000,SUPP,
 =21945/496135,SCTN,X 93510mm Y 3180mm Z 38491mm,X 93510mm Y 3180mm Z 38491mm,X 93510mm Y 3180mm Z 37640mm,ANG_90x90x10,=21945/495996,  -1.000   0.000   0.000,SUPP,
 =21945/611649,SCTN,X 90280mm Y 3180mm Z 38406mm,X 90280mm Y 3180mm Z 38406mm,X 90000mm Y 3180mm Z 38406mm,ANG_100x100x13,=21945/496148,   0.000   1.000   0.000,SUPP,
 =21945/496157,SCTN,X 88800mm Y 3225mm Z 37540mm,X 88800mm Y 3225mm Z 37540mm,X 91400mm Y 3225mm Z 37540mm,BEAM_200x200x8x12,=21945/496148,   0.000   1.000   0.000,SUPP,
 =21945/496160,SCTN,X 91400mm Y 2730mm Z 37640mm,X 91400mm Y 2730mm Z 37640mm,X 90878mm Y 2730mm Z 37640mm,ANG_100x100x13,=21945/496148,   0.000   1.000   0.000,SUPP,
 =21945/496163,SCTN,X 91400mm Y 3744mm Z 37640mm,X 91400mm Y 3744mm Z 37640mm,X 90998mm Y 3744mm Z 37640mm,ANG_100x100x13,=21945/496148,   0.000   0.000  -1.000,SUPP,
 =21945/496166,SCTN,X 90865mm Y 2730mm Z 37640mm,X 90865mm Y 2730mm Z 37640mm,X 90865mm Y 3221mm Z 37640mm,ANG_100x100x13,=21945/496148,   1.000   0.000   0.000,SUPP,
 =21945/496168,SCTN,X 90985mm Y 3229mm Z 37640mm,X 90985mm Y 3229mm Z 37640mm,X 90985mm Y 3744mm Z 37640mm,ANG_100x100x13,=21945/496148,   1.000   0.000   0.000,SUPP,
 =21945/496170,SCTN,X 89990mm Y 3225mm Z 37440mm,X 89990mm Y 3225mm Z 37440mm,X 89990mm Y 3225mm Z 37047mm,ANG_100x100x13,=21945/496148,   0.000   1.000   0.000,SUPP,
 =21945/496176,SCTN,X 89990mm Y 3225mm Z 37147mm,X 89990mm Y 3225mm Z 37147mm,X 89595mm Y 3225mm Z 37147mm,ANG_100x100x13,=21945/496148,   0.000   1.000   0.000,SUPP,
 =21945/496177,SCTN,X 90680mm Y 3225mm Z 37440mm,X 90680mm Y 3225mm Z 37440mm,X 90680mm Y 3225mm Z 35553mm,TUBE_165.2x7.1,=21945/496148,  -1.000   0.000   0.000,SUPP,
 =21945/496179,SCTN,X 90130mm Y 3455mm Z 37640mm,X 90130mm Y 3455mm Z 37640mm,X 90130mm Y 3229mm Z 37640mm,ANG_100x100x13,=21945/496148,  -1.000   0.000   0.000,SUPP,
 =21945/496204,SCTN,X 90680mm Y 3225mm Z 35553mm,X 90680mm Y 3225mm Z 35553mm,X 90680mm Y 3225mm Z 35302mm,TUBE_165.2x4.9,=21945/496148,  -1.000   0.000   0.000,SUPP,start
 =21945/496278,SCTN,X 90094mm Y 3180mm Z 38501mm,X 90094mm Y 3180mm Z 38501mm,X 88966mm Y 3180mm Z 38501mm,ANG_90x90x10,=21945/496148,   0.000   0.000   1.000,SUPP,
 =21945/496281,SCTN,X 89990mm Y 3180mm Z 38491mm,X 89990mm Y 3180mm Z 38491mm,X 89990mm Y 3180mm Z 37640mm,ANG_90x90x10,=21945/496148,   0.000   1.000   0.000,SUPP,
 =21945/496282,SCTN,X 89070mm Y 3180mm Z 38491mm,X 89070mm Y 3180mm Z 38491mm,X 89070mm Y 3180mm Z 37640mm,ANG_90x90x10,=21945/496148,  -1.000   0.000   0.000,SUPP,
 =30137/130603,SCTN,X 94160mm Y 10472mm Z 37640mm,X 94160mm Y 10472mm Z 37640mm,X 94160mm Y 9960mm Z 37640mm,ANG_100x100x13,=30137/130571,  -1.000   0.000   0.000,SUPP,
 =30137/130580,SCTN,X 94290mm Y 10485mm Z 37640mm,X 94290mm Y 10485mm Z 37640mm,X 93050mm Y 10485mm Z 37640mm,ANG_100x100x13,=30137/130571,   0.000   0.000  -1.000,SUPP,
 =30137/49809,SCTN,X 77250mm Y 7665mm Z 36646mm,X 77250mm Y 7665mm Z 36646mm,X 77250mm Y 7665mm Z 35460mm,TUBE_165.2x7.1,=30137/49807,   0.000  -1.000   0.000,SUPP,
 =30137/49812,SCTN,X 77250mm Y 7665mm Z 35460mm,X 77250mm Y 7665mm Z 35460mm,X 77250mm Y 7665mm Z 35302mm,TUBE_165.2x4.9,=30137/49807,   0.000  -1.000   0.000,SUPP,start
 =30137/49813,SCTN,X 76945mm Y 7615mm Z 36776mm,X 76945mm Y 7615mm Z 36776mm,X 77555mm Y 7615mm Z 36776mm,ANG_130x130x12,=30137/49807,   0.000   0.000  -1.000,SUPP,
 =21945/496329,SCTN,X 77556mm Y 7635mm Z 37122mm,X 77556mm Y 7635mm Z 37122mm,X 76944mm Y 7635mm Z 37122mm,ANG_90x90x10,=30137/49807,   0.000   0.000   1.000,SUPP,
 =21945/496332,SCTN,X 77452mm Y 7635mm Z 37112mm,X 77452mm Y 7635mm Z 37112mm,X 77452mm Y 7635mm Z 36776mm,ANG_90x90x10,=30137/49807,   0.000   1.000   0.000,SUPP,
 =21945/496333,SCTN,X 77048mm Y 7635mm Z 37112mm,X 77048mm Y 7635mm Z 37112mm,X 77048mm Y 7635mm Z 36776mm,ANG_90x90x10,=30137/49807,  -1.000   0.000   0.000,SUPP,
 =30137/49866,SCTN,X 78485mm Y 5250mm Z 36536mm,X 78485mm Y 5250mm Z 36536mm,X 78485mm Y 5250mm Z 35509mm,TUBE_165.2x7.1,=30137/49864,   0.000  -1.000   0.000,SUPP,
 =30137/49869,SCTN,X 78485mm Y 5250mm Z 35509mm,X 78485mm Y 5250mm Z 35509mm,X 78485mm Y 5250mm Z 35302mm,TUBE_165.2x4.9,=30137/49864,   0.000  -1.000   0.000,SUPP,start
 =30137/49870,SCTN,X 77250mm Y 5250mm Z 36646mm,X 77250mm Y 5250mm Z 36646mm,X 77250mm Y 5250mm Z 35509mm,TUBE_165.2x7.1,=30137/49864,   0.000  -1.000   0.000,SUPP,
 =30137/49873,SCTN,X 77250mm Y 5250mm Z 35509mm,X 77250mm Y 5250mm Z 35509mm,X 77250mm Y 5250mm Z 35302mm,TUBE_165.2x4.9,=30137/49864,   0.000  -1.000   0.000,SUPP,start
 =30137/49875,SCTN,X 76945mm Y 5200mm Z 36776mm,X 76945mm Y 5200mm Z 36776mm,X 77558mm Y 5200mm Z 36776mm,ANG_130x130x12,=30137/49864,   0.000   0.000  -1.000,SUPP,
 =30137/49885,SCTN,X 77570mm Y 5200mm Z 36666mm,X 77570mm Y 5200mm Z 36666mm,X 78605mm Y 5200mm Z 36666mm,ANG_130x130x12,=30137/49864,   0.000   0.000  -1.000,SUPP,
 =30137/49893,SCTN,X 77570mm Y 5200mm Z 36776mm,X 77570mm Y 5200mm Z 36776mm,X 77570mm Y 5200mm Z 36536mm,ANG_130x130x12,=30137/49864,  -1.000   0.000   0.000,SUPP,
 =21945/519634,SCTN,X 78540mm Y 5200mm Z 37233mm,X 78540mm Y 5200mm Z 37233mm,X 77625mm Y 5200mm Z 37233mm,ANG_130x130x12,=30137/49864,   0.000   0.000   1.000,SUPP,
 =21945/519637,SCTN,X 78395mm Y 5200mm Z 37218mm,X 78395mm Y 5200mm Z 37218mm,X 78395mm Y 5200mm Z 36666mm,ANG_130x130x12,=30137/49864,   0.000   1.000   0.000,SUPP,
 =21945/519638,SCTN,X 77770mm Y 5200mm Z 37218mm,X 77770mm Y 5200mm Z 37218mm,X 77770mm Y 5200mm Z 36666mm,ANG_130x130x12,=30137/49864,  -1.000   0.000   0.000,SUPP,
 =21945/496399,SCTN,X 77556mm Y 5220mm Z 37122mm,X 77556mm Y 5220mm Z 37122mm,X 76944mm Y 5220mm Z 37122mm,ANG_90x90x10,=30137/49864,   0.000   0.000   1.000,SUPP,
 =21945/496402,SCTN,X 77452mm Y 5220mm Z 37112mm,X 77452mm Y 5220mm Z 37112mm,X 77452mm Y 5220mm Z 36776mm,ANG_90x90x10,=30137/49864,   0.000   1.000   0.000,SUPP,
 =21945/496403,SCTN,X 77048mm Y 5220mm Z 37112mm,X 77048mm Y 5220mm Z 37112mm,X 77048mm Y 5220mm Z 36776mm,ANG_90x90x10,=30137/49864,  -1.000   0.000   0.000,SUPP,
 =21945/496538,SCTN,X 78200mm Y 8025mm Z 37391mm,X 78200mm Y 8025mm Z 37391mm,X 78200mm Y 7500mm Z 37391mm,ANG_75x75x6,=21945/496442,   0.000   0.000  -1.000,SUPP,
 =21945/496546,SCTN,X 78400mm Y 8025mm Z 37391mm,X 78400mm Y 8025mm Z 37391mm,X 78200mm Y 8025mm Z 37391mm,ANG_75x75x6,=21945/496442,   0.000   0.000  -1.000,SUPP,
 =21945/496444,SCTN,X 78450mm Y 8765mm Z 37640mm,X 78450mm Y 8765mm Z 37640mm,X 78450mm Y 7905mm Z 37640mm,ANG_130x130x12,=21945/496442,  -1.000   0.000   0.000,SUPP,
 =21945/496447,SCTN,X 78400mm Y 8025mm Z 37510mm,X 78400mm Y 8025mm Z 37510mm,X 78400mm Y 8025mm Z 35452mm,TUBE_165.2x7.1,=21945/496442,  -1.000   0.000   0.000,SUPP,
 =21945/496450,SCTN,X 78400mm Y 8025mm Z 35452mm,X 78400mm Y 8025mm Z 35452mm,X 78400mm Y 8025mm Z 35302mm,TUBE_165.2x4.9,=21945/496442,  -1.000   0.000   0.000,SUPP,start
 =21945/496465,SCTN,X 78400mm Y 8025mm Z 37147mm,X 78400mm Y 8025mm Z 37147mm,X 78935mm Y 8025mm Z 37147mm,ANG_100x100x13,=21945/496442,   0.000   0.000  -1.000,SUPP,
 =21945/496520,SCTN,X 78430mm Y 8737mm Z 37986mm,X 78430mm Y 8737mm Z 37986mm,X 78430mm Y 8124mm Z 37986mm,ANG_90x90x10,=21945/496442,   0.000   0.000   1.000,SUPP,
 =21945/496527,SCTN,X 78430mm Y 8633mm Z 37976mm,X 78430mm Y 8633mm Z 37976mm,X 78430mm Y 8633mm Z 37640mm,ANG_90x90x10,=21945/496442,  -1.000   0.000   0.000,SUPP,
 =21945/496528,SCTN,X 78430mm Y 8228mm Z 37976mm,X 78430mm Y 8228mm Z 37976mm,X 78430mm Y 8228mm Z 37640mm,ANG_90x90x10,=21945/496442,   0.000  -1.000   0.000,SUPP,
 =21945/497915,SCTN,X 79456mm Y 5550mm Z 38242mm,X 79456mm Y 5550mm Z 38242mm,X 80050mm Y 5550mm Z 37899mm,ANG_75x75x6,=21945/497236,   0.000   1.000   0.000,SUPP,
 =21945/497244,SCTN,X 82370mm Y 5200mm Z 40029mm,X 82370mm Y 5200mm Z 40029mm,X 82970mm Y 5200mm Z 40029mm,ANG_130x130x12,=21945/497236,   0.000   0.000  -1.000,SUPP,
 =21945/497245,SCTN,X 82370mm Y 5546mm Z 40029mm,X 82370mm Y 5546mm Z 40029mm,X 82370mm Y 5212mm Z 40029mm,ANG_130x130x12,=21945/497236,   0.000   0.000  -1.000,SUPP,
 =21945/497248,SCTN,X 82970mm Y 5546mm Z 40029mm,X 82970mm Y 5546mm Z 40029mm,X 82970mm Y 5212mm Z 40029mm,ANG_130x130x12,=21945/497236,  -1.000   0.000   0.000,SUPP,
 =21945/497258,SCTN,X 79331mm Y 5550mm Z 38317mm,X 79331mm Y 5550mm Z 38317mm,X 80050mm Y 5550mm Z 38317mm,ANG_75x75x6,=21945/497236,   0.000   0.000  -1.000,SUPP,
 =21945/497264,SCTN,X 79375mm Y 5550mm Z 39851mm,X 79375mm Y 5550mm Z 39851mm,X 81204mm Y 5550mm Z 39851mm,BEAM_200x200x8x12,=21945/497236,   0.000   1.000   0.000,SUPP,
 =21945/497265,SCTN,X 81224mm Y 5550mm Z 39929mm,X 81224mm Y 5550mm Z 39929mm,X 84170mm Y 5550mm Z 39929mm,BEAM_200x200x8x12,=21945/497236,   0.000   1.000   0.000,SUPP,
 =21945/497273,SCTN,X 84000mm Y 5550mm Z 38838mm,X 84000mm Y 5550mm Z 38838mm,X 83169mm Y 5550mm Z 39829mm,TUBE_165.2x7.1,=21945/497236,  -0.766   0.000  -0.643,SUPP,
 =21945/497277,SCTN,X 84004mm Y 5550mm Z 37838mm,X 84004mm Y 5550mm Z 37838mm,X 85695mm Y 5550mm Z 39854mm,TUBE_165.2x7.1,=21945/497236,   0.766   0.000  -0.643,SUPP,
 =21945/497281,SCTN,X 84000mm Y 5550mm Z 39829mm,X 84000mm Y 5550mm Z 39829mm,X 84000mm Y 5550mm Z 37640mm,TUBE_165.2x7.1,=21945/497236,   0.000  -1.000   0.000,SUPP,
 =21945/497283,SCTN,X 80050mm Y 5550mm Z 39751mm,X 80050mm Y 5550mm Z 39751mm,X 80050mm Y 5550mm Z 37640mm,TUBE_165.2x7.1,=21945/497236,   0.000   1.000   0.000,SUPP,
 =21945/497285,SCTN,X 80050mm Y 5550mm Z 38576mm,X 80050mm Y 5550mm Z 38576mm,X 81036mm Y 5550mm Z 39751mm,TUBE_165.2x7.1,=21945/497236,   0.766   0.000  -0.643,SUPP,
 =21945/497287,SCTN,X 88550mm Y 5550mm Z 38604mm,X 88550mm Y 5550mm Z 38604mm,X 87300mm Y 5550mm Z 39854mm,TUBE_165.2x7.1,=21945/497236,  -0.707   0.000  -0.707,SUPP,
 =21945/497295,SCTN,X 88550mm Y 5550mm Z 39854mm,X 88550mm Y 5550mm Z 39854mm,X 88550mm Y 5550mm Z 37640mm,TUBE_165.2x7.1,=21945/497236,  -1.000   0.000   0.000,SUPP,
 =21945/497297,SCTN,X 88550mm Y 5550mm Z 39190mm,X 88550mm Y 5550mm Z 39190mm,X 88550mm Y 4655mm Z 37640mm,TUBE_165.2x7.1,=21945/497236,   0.000  -0.866   0.500,SUPP,
 =21945/497300,SCTN,X 80050mm Y 5550mm Z 39190mm,X 80050mm Y 5550mm Z 39190mm,X 80050mm Y 4655mm Z 37640mm,TUBE_165.2x7.1,=21945/497236,   0.000  -0.866   0.500,SUPP,
 =21945/497319,SCTN,X 84190mm Y 5550mm Z 39954mm,X 84190mm Y 5550mm Z 39954mm,X 88765mm Y 5550mm Z 39954mm,BEAM_200x200x8x12,=21945/497236,   0.000   1.000   0.000,SUPP,
